Id,modularity class
1136025,136
1136026,3
1136028,3
1603271,3
1136029,0
1136030,0
1151261,0
1136031,15
1136032,3
1136033,3
1136034,1
1136035,4
1136036,13
1136037,8
182705,8
1136038,4
1136039,3
1400746,3
1136040,15
943952,7
1136041,4
1603075,4
1136042,0
138160,0
210634,0
1136043,99
1022648,99
1381026,7
1136044,7
1136045,8
763517,8
1136046,3
1136047,3
990634,7
1136048,13
1136049,243
1136050,0
25653,0
32563,0
59832,0
1136051,7
312484,7
1136052,4
312859,4
1603029,2
1609958,4
1136053,7
1136054,5
1136055,23
1956914,361
1136056,4
1136057,0
1136132,4
1603326,3
1136133,0
995887,0
1136134,4
1136135,3
1136136,4
30011,4
740583,4
1136137,3
1136138,2
1136859,815
284152,815
398374,815
1136860,78
1178569,78
1136861,158
1136864,228
175657,228
1136869,158
1136870,816
1810977,816
1136871,274
1136872,414
1136873,70
159634,70
1136874,335
1136875,35
1137349,70
1137350,4
1137351,8
1137353,8
1137357,29
1137358,3
1137360,85
570178,85
1137361,12
1137362,12
998445,12
1137364,12
1137367,3
188652,3
1347429,3
1137368,8
630869,8
1137370,12
873607,12
1137372,12
1137373,12
1347435,12
1347502,12
1137378,1
1137379,12
1137380,70
1137381,361
1137384,12
1137386,12
234963,12
1137388,12
1137389,2
1603540,2
1137439,7
957442,7
1137440,361
1137441,15
1046949,15
1137442,7
442908,7
1137443,23
1137445,7
1137447,87
1137450,7
1137451,15
1137654,8
1137655,15
1137656,15
1137658,113
1091556,113
1137660,70
1137661,817
574397,817
1137677,22
1810819,22
1137678,818
266302,818
1203004,818
1137679,711
1137680,115
1137682,576
1137687,263
1137688,23
431157,23
1137728,819
333665,819
1137731,469
1137732,59
307306,59
880368,59
1137733,820
867491,820
1137736,821
808187,821
1137737,383
1137862,15
1137864,822
576926,822
1137865,85
1137928,114
421027,114
1137930,114
1138238,8
1138239,70
1138240,15
803033,15
1143686,682
1143694,85
1143695,114
1143696,15
1143697,823
1049667,823
1143796,7
826913,7
1143797,23
1143798,23
379340,23
763522,23
766670,23
1143799,23
764383,23
1000554,23
1143800,7
764479,7
977990,7
977994,7
1143801,7
1143807,0
1143808,15
769984,15
1143809,70
881826,7
1143810,23
850521,23
1143811,23
1147939,7
1147941,23
1147945,8
1147946,7
1147948,15
1147949,824
768476,824
1147950,4
1147954,7
763520,7
1148683,825
881725,825
1148687,250
1149773,70
1149775,5
1149778,826
159561,826
1149780,23
1149936,29
1149937,3
1149938,85
1149958,43
1039368,43
1149961,43
1149963,43
960941,43
1288279,43
1288286,43
1149964,43
943572,43
1288288,43
1288320,43
1149965,43
1149966,43
1149967,43
1149968,43
1150065,595
1150066,115
1526886,115
1150067,378
1150069,251
1019813,251
1150070,78
1150206,8
1150207,12
188651,12
1150209,29
1347443,29
1150210,3
1150211,404
1150213,5
1151294,5
1150215,12
1150358,276
1150433,0
1150434,136
1150435,7
307006,7
1150436,13
1150437,3
1150438,1
1150439,0
1150440,13
427299,13
428170,13
1150441,4
1191654,3
1150442,23
580589,23
1150443,0
1019970,5
1150444,8
1603077,2
1150445,136
1150446,13
1150489,827
1125264,827
1151049,279
1151050,828
814338,828
1151051,7
1151053,829
814337,829
1151055,113
993005,113
1151056,5
1151255,3
1151256,3
1151257,3
1151258,0
1151259,0
1151260,0
50513,0
770174,0
912156,0
44227,3
1151263,4
1151264,5
6212,5
808234,5
1151290,4
1151292,3
958769,5
987416,5
1151295,3
1151296,0
1151297,3
1151298,4
72103,4
1151299,3
1603263,3
1151301,3
1151302,8
1151303,0
995866,5
1151304,5
1151305,5
1151306,0
1151307,4
995820,3
1151308,3
1151309,15
1151310,0
1603234,0
1151311,4
1151312,4
1151313,4
1151314,4
277730,3
1151344,4
1151315,4
1151316,4
1151317,4
1151318,4
1151319,4
1151320,4
1151321,4
1151322,4
1603278,4
591747,3
1151325,4
1151326,0
198723,0
1151327,4
1151328,3
1151329,4
1151330,5
1151331,3
264500,3
1151332,4
1151333,4
399425,4
1956783,4
1151336,3
1151337,4
743681,4
1151338,0
573336,0
1151339,3
1151340,3
1151341,0
1151342,23
1151343,3
1603233,4
1151345,3
1609951,3
1151348,3
1151349,3
1151350,3
1151351,5
1151352,5
1151353,4
1151354,3
1191650,5
1191655,5
1151355,3
1151356,5
1151357,5
817631,5
1215187,5
1151391,23
1151393,12
1151394,15
1151395,12
1048511,12
1151396,8
1154019,23
738948,23
867775,23
1154021,202
1154022,29
427301,85
1154059,15
1154060,23
1154061,7
1154062,23
1154063,23
1155287,4
1155290,15
1155291,7
1155293,0
1956895,0
1155294,15
1155322,4
1156126,7
1156132,830
1865862,830
1156173,831
753119,831
1156174,7
1156208,15
996865,15
1156207,15
1156209,15
1156210,15
1156211,15
1156315,702
1156317,131
1156318,832
263383,832
1055096,832
1156322,720
1156324,720
1156327,720
1161570,78
1161573,131
943629,131
1161574,78
1161576,833
329855,833
1161577,7
893723,7
1161579,7
1162986,78
208364,78
1162987,144
944946,144
945171,144
1054424,144
1162988,78
14999,78
1162989,78
1162991,541
1162997,834
329628,834
1164549,251
1164550,78
1164551,78
284153,78
1164552,78
1164587,757
1164589,87
941220,87
1164593,228
1165069,3
1165070,4
1165074,3
1165075,3
1165103,230
145744,230
1165105,59
1165106,59
880326,59
1165107,59
1165109,835
39738,835
1165110,398
259479,398
1165111,568
1165136,213
1165137,15
1165138,15
1165140,15
1165141,836
1092863,836
1093053,836
1165142,133
1165143,837
1092975,837
1165160,12
1165485,7
1165486,23
1113098,23
1165560,12
179176,12
830341,12
1843339,12
1165561,12
1048528,12
1165565,714
717196,714
1165567,8
1165569,29
1165571,0
1165735,12
1165736,78
1165737,12
939080,12
1053759,12
1165738,12
1044198,12
1165740,12
1048485,12
1165742,3
1165907,379
1165915,7
940548,7
1042046,7
1165948,3
1165949,0
1347383,3
1347385,0
1166425,838
1065063,838
1166426,486
1166433,3
1046806,3
1166434,3
1046815,3
1166435,3
1166436,3
1166437,3
1166438,3
1166534,15
1166710,30
1166711,0
1166712,30
1089727,30
1166723,23
1166724,23
1166792,839
575486,839
1166796,840
816243,840
877519,840
1166797,183
1817091,183
1166800,183
1809388,183
1809948,183
1810566,183
1168354,78
1168357,841
320969,841
1168634,136
1168635,4
823302,4
1168636,4
1168637,5
1168638,0
1168639,0
1168640,136
1168641,7
138159,7
987135,7
1168642,99
1168643,15
991945,15
1168644,0
155353,0
877952,0
1168645,7
735460,7
1169558,3
1169560,0
1169861,0
1169862,0
1169863,4
1169864,4
1169865,4
1603238,4
1169866,3
1169867,4
1169868,3
1169982,8
985332,8
1169984,361
1169985,23
1169986,133
1169988,742
1169992,158
1170247,29
1049673,29
1170249,842
783651,842
1170254,22
1170256,22
1170257,22
1170258,843
985866,843
1170259,16
1170261,13
1170263,22
1172904,136
1172905,136
1172913,8
1172914,800
1172918,0
1347486,12
1429507,0
1172919,801
1172920,0
1172921,279
1092115,279
1172923,279
1172927,136
1172928,279
1174042,279
1174043,279
1174045,3
990610,3
1174046,844
833342,844
1174384,845
183640,845
1174386,78
209255,78
1174387,846
1016353,846
1178014,15
992739,15
1178016,70
1178018,15
1178020,15
1178387,78
1178389,15
1178559,29
1178561,847
893956,847
1046219,847
1178562,29
1178563,29
1178564,29
1131370,29
1599329,29
1178567,78
1178568,78
1178570,78
1178571,78
1178572,78
263390,78
1178573,78
1178575,78
1178576,78
1178642,4
1178643,4
1178644,0
206088,0
1178645,3
1178646,3
1178647,3
1178648,3
1178649,4
1178650,3
1603247,3
1603319,3
1178668,233
579020,233
1178669,35
1178670,158
801310,158
1178672,848
159677,848
349367,848
1178673,849
988264,849
1131414,849
1178674,274
208370,274
1178679,12
940886,12
1178680,12
1178682,0
830344,0
1178683,8
1178687,0
1178688,3
1178857,8
1179089,850
93103,850
1179111,7
1075327,7
1075377,7
1075380,7
1125704,7
1125705,7
1125707,7
1125731,7
1125741,7
1125743,7
1125745,7
1125747,7
1125749,7
1125751,7
1125753,7
1125960,7
1125961,7
1132369,7
1132371,7
1132373,7
1182142,7
1201723,361
1211166,7
1250774,7
1179112,804
1179116,404
765338,404
770448,404
1179726,5
1179727,99
1179728,0
1179729,0
154973,8
1179730,4
1179731,4
1179732,4
1179733,3
1956597,3
1179734,5
1179735,3
1179736,7
1075372,7
1179737,0
190982,0
280787,0
1179738,7
170222,7
1179739,0
1179779,7
999074,7
1179780,35
999075,35
1179983,279
1179989,279
1180719,8
998525,8
1042677,8
1180721,113
1180723,8
1180724,0
1374681,0
1180726,113
1180727,15
92689,15
1180820,133
1180830,851
1180828,851
1180833,396
1180835,153
1180836,289
1180978,3
1180979,13
1180980,0
1180981,3
1181081,154
728471,154
939418,154
1181082,852
1092853,852
1181083,853
295565,853
1181087,568
1181088,154
1064373,154
1181090,131
1061945,131
1181091,7
224430,7
1063975,7
1181092,7
1181483,35
1093719,35
1181484,15
1181485,35
1093731,35
1181486,133
1092985,133
1181487,35
1181488,35
1093094,35
1093187,35
1181489,35
1182140,7
1182512,379
1182515,379
1182538,854
265396,854
1182539,855
849960,855
1182541,856
816353,856
1182542,857
1066055,857
1182545,158
1182938,12
1182939,8
1182940,29
1089363,29
1182941,8
1182943,29
1182944,70
299394,70
1182945,12
1183008,43
1183009,43
1288337,43
1183010,43
960939,43
1183424,21
1183426,21
348200,21
348201,21
1183427,19
1183429,7
1183430,12
1183439,272
1183455,105
862109,105
1183459,105
819967,105
819971,105
1183462,114
1183463,114
829321,114
1183464,114
829322,114
846083,114
1183465,858
906680,858
1183467,114
846082,114
1183468,114
431015,114
1183469,114
1183471,7
1183473,30
1183474,30
866498,30
1026537,30
1183475,30
1183476,30
1183477,4
1183538,131
1183539,5
1183542,361
1183544,8
59829,8
1603336,0
1183555,8
1183558,7
258826,7
1183573,23
1347490,23
1183754,158
1183755,771
1183756,158
1183757,158
1183760,173
1183762,16
1183764,859
281954,859
1183765,5
941221,5
1183768,228
1183770,860
136712,860
1183775,431
1183776,861
98227,861
129028,861
1183778,19
1183780,335
1183812,35
1183813,35
958414,35
1183814,8
1183815,862
292057,862
992455,862
1183816,12
1183819,863
379115,863
1183820,43
879142,43
1183823,15
1183824,404
1183825,3
316437,3
1183830,15
1183831,99
1183832,0
1183833,136
1183834,7
1183835,7
1183836,8
1183837,0
1183849,23
1183850,70
881751,70
1183857,23
1183859,427
1183862,35
1072858,35
1183863,3
1183865,864
999076,864
1183867,865
113167,865
1183992,0
1183993,4
1183994,2
1183995,0
1183996,3
1183997,4
1183998,4
1184082,866
1816483,866
1184085,867
230300,867
1184086,85
1184087,87
954676,87
1184090,228
1184094,868
245238,868
1185274,5
1185275,3
1185276,3
1185277,4
1185278,3
1185279,0
1185309,85
1185302,85
1185314,115
1810391,115
1818196,115
1185321,869
1038113,869
1185325,15
1185337,23
1185340,23
1185358,15
1185359,12
1187461,154
237865,154
243117,154
977984,154
1905083,154
1187462,537
1187463,78
842786,78
1187464,78
1190466,2
279519,2
1190467,3
1190468,3
1046855,3
1190469,3
1190509,16
1190511,16
1190512,16
1190514,16
1190515,16
846185,16
1190513,1
421340,1
421353,1
421406,1
431446,1
1039433,1
1072620,4
1190630,16
1190631,8
1034847,8
1190632,361
1190639,131
1810493,131
1190640,136
1190643,870
1066694,870
1190644,4
781757,4
1190645,30
1190757,243
1190765,85
1190766,243
1190778,15
1190779,15
1190780,15
893738,15
1002318,15
1190781,15
1190782,15
1190783,15
1190784,15
1190785,15
1190786,15
764483,15
1190787,871
802949,871
1192819,7
1192820,23
1192821,23
985041,23
1192822,7
1192823,7
1193790,19
1193791,19
1193792,19
1193793,19
1193794,19
428957,19
1196981,7
817628,7
1196982,0
942412,0
1196983,8
1191499,8
1196984,3
1196985,404
1196986,4
1196987,7
1196988,4
1196989,4
794027,0
1197045,361
1197046,115
1197048,23
1197049,361
1197131,4
1374047,4
1603259,4
1197132,35
1197134,131
1197135,14
850523,14
1013630,14
1197136,7
1197139,361
1197140,35
1197142,3
217929,3
1197609,872
1150491,872
1197626,3
1956935,3
1197627,3
1197628,3
1197629,3
1197632,8
1197630,8
1197633,3
158052,4
1197688,4
1197690,3
1197704,243
1197705,243
1197706,183
1197707,7
739362,7
1197709,233
1197710,873
572730,873
573792,873
1197711,0
1197712,243
574006,243
574008,243
1197713,5
1197714,16
958596,16
1197715,610
574138,610
770000,610
810861,610
1197723,0
1197724,3
1197725,5
1197726,4
1956932,4
1197727,4
1197728,70
1197729,5
1603151,4
1197730,3
1197950,361
1198329,874
1050101,874
1198331,379
1199823,243
770015,243
1199824,85
1199826,554
1199827,875
778073,875
1199829,243
1199831,876
778075,876
1199832,243
573541,243
1200307,23
1200310,70
940695,70
1200311,12
1347501,12
1200582,12
217938,12
809206,12
1000544,12
1347424,12
1200583,12
1200584,8
1200585,23
754411,7
1200613,877
1168783,877
1200614,78
1200615,78
1200616,181
290813,181
1200648,2
1603496,2
1200649,3
990609,3
1002427,279
1200653,279
953257,279
1055368,279
1200663,4
1200664,4
1200665,4
270339,4
1200666,2
1200667,4
1200668,3
1191649,3
1956963,3
1200813,878
1086502,878
1200814,35
1200815,158
1086500,158
1200817,78
321928,78
1035153,78
1200826,158
1200828,361
1200833,879
443460,879
1200837,880
261586,880
289834,880
1200935,1
1200936,15
1200937,23
1200938,15
1200939,4
1200940,15
803134,15
1200948,4
1200950,113
1200952,881
1111467,881
1200953,882
1151052,882
1201051,4
273287,4
853587,4
1201052,3
1201053,4
1201054,3
1201055,4
1201056,3
1201620,89
957409,89
1201624,70
2370,70
1201625,245
7349,245
1201627,228
629288,228
991668,228
1201628,883
1148688,883
1201630,16
443341,361
1201725,884
1201726,884
1201834,22
1524519,22
1816934,22
1201835,183
1066760,183
1810516,183
1201838,21
1201849,885
1066689,885
1201992,886
725572,886
777700,886
1201993,15
855594,15
1201996,112
931327,112
1202304,23
1202399,3
1202814,0
310614,0
310626,3
310627,0
730864,0
1956628,2
1202815,4
1347386,4
1202816,3
1202817,3
1202824,887
28001,887
1202825,15
1202826,23
1202827,361
1202975,3
1202977,4
1202990,15
1202992,7
1202994,7
1202995,0
1202996,7
728534,7
1202997,7
1202998,0
1169559,0
1203002,7
1203003,58
1203005,78
188336,78
1203006,58
1203026,888
281961,888
1203036,78
1203037,274
159587,274
1203039,87
1203041,13
1203043,250
1203044,889
876552,889
1203045,786
1203127,4
1203129,0
1203130,0
1203131,0
1203132,0
1209745,85
1209746,0
1209750,15
1209756,85
1090729,85
1210023,35
1813753,35
1210026,890
907144,890
1210292,8
1210293,8
1210294,3
1210296,8
1269070,8
1210664,78
1898929,78
1210669,23
784053,23
873799,23
1210672,131
1210673,131
1210674,154
28929,154
145727,154
1210675,70
1210756,7
1210759,78
1210760,131
1210761,7
1210762,87
1210763,361
983074,361
1143832,361
1210764,59
1210766,154
1211287,23
1211289,7
942898,7
1211290,7
443311,7
1211291,0
1211293,7
1211564,3
1211566,99
447904,99
794892,99
846187,99
911160,99
1211567,4
1072617,4
1211570,4
1211601,23
1211602,7
992857,7
1211604,7
1211605,7
1211654,114
1264214,114
1211655,114
1603246,3
1211656,114
948075,114
1211657,114
948069,114
1211885,891
729832,891
1021913,891
1211886,29
1211889,16
883069,16
1211890,45
1211893,143
1211896,21
1211897,21
1211898,21
574723,21
1211901,21
1212120,892
1212594,0
1212595,3
1599261,29
1599262,29
1212596,0
1603250,4
1212597,15
1212598,4
1603274,4
1212599,3
1212600,3
1212601,5
1212602,8
299528,8
1603277,8
1956962,8
1212604,3
1212605,5
1191527,13
1212606,4
1212607,3
1212608,4
254056,4
1212609,0
1212610,0
1212611,0
1212612,7
1212613,3
1212702,19
1212704,35
1213180,3
1191637,3
1213181,279
1045925,279
1213213,7
1213215,7
1213216,70
1213220,35
720835,35
953382,35
1213622,15
1213624,15
1213625,7
1214097,131
1214099,4
1214101,85
1214102,85
1214104,12
1214105,15
1214113,7
1214122,85
1214123,680
1214432,30
823275,30
1214433,4
431861,4
744236,4
1214435,30
1214436,30
982914,30
1214437,131
825592,131
863402,131
1214438,243
1214442,893
134710,893
1214893,4
1214894,894
789712,894
1214895,3
1191648,3
1191652,3
1214896,0
1045986,0
1214897,3
1214898,3
1214905,23
1214906,23
1050103,23
1050104,23
1215185,3
1215186,3
950886,3
1191528,5
1191660,5
1215188,5
1215189,4
1215190,3
573647,3
574077,3
736935,3
1215191,4
1215192,3
1191643,3
1603312,3
1603335,3
1215828,12
766293,12
846354,12
