Source,Target
13663,13659
13663,24435
13663,43256
13663,50780
13663,58556
12509,17102
12509,30869
12509,36790
12509,40432
12509,43916
12509,60837
17807,17312
17807,34315
17807,34314
46220,5406
46220,5408
46220,5413
46220,26230
46220,33588
46220,39157
46220,45234
46220,52756
46220,61624
46220,61626
15448,19191
10829,10828
10829,11929
9010,8949
9010,9711
9010,59631
22607,51040
2642,53655
47038,8308
47038,51870
47038,56874
60934,37505
55567,9048
55567,30123
55567,32343
55567,30125
55567,43290
57406,45753
57406,51418
57406,51417
39260,39257
6849,3866
27370,11811
27370,12020
27370,16510
27370,26995
27370,27305
27370,62294
48275,8196
48275,8195
48275,56893
64776,686
64776,1768
64776,23646
64776,41972
64776,60620
64776,62660
15344,915
15344,1089
15344,7798
15344,8090
15344,14909
15344,17657
15344,21253
15344,22173
15344,25611
15344,25610
15344,25612
15344,25609
15344,26447
15344,26448
15344,26449
15344,27483
15344,38580
15344,40877
15344,40878
15344,41204
15344,41316
15344,53687
15344,56713
15344,56711
15344,56716
15344,57232
15344,59147
15344,65329
39036,45848
66237,66442
66237,61626
1175,9677
1175,17285
1175,20923
20829,20828
43930,21855
43930,39100
43930,39099
5277,11415
5277,13347
5277,13818
5277,42745
5277,53080
5277,64393
5277,64385
66220,5103
66220,29108
66220,32950
66220,37754
66220,42476
66220,57491
60708,28861
60708,60707
21183,1277
21183,45422
21183,45985
21183,52296
18346,18340
18346,18341
18346,64266
4269,4268
36362,26890
23729,7908
49335,840
49335,1596
49335,12727
49335,15781
49335,23303
49335,43768
49335,52599
49335,60959
12618,11391
12618,12617
12618,27036
12618,60365
10467,8818
10467,9498
10467,18426
10467,20150
10467,24379
10467,27312
10467,29091
10467,29085
10467,29089
10467,29087
10467,62192
10467,62888
51898,54048
55873,55670
55873,55872
33312,9988
33312,50315
33312,54416
4417,9624
4417,14455
4417,30033
4417,34108
4417,44675
4417,45623
4417,62762
16375,30152
16375,59732
19415,48425
26469,26368
48166,35710
48166,37512
32346,9496
32346,32345
55062,24142
21192,58314
41127,29414
41127,35976
35412,11798
35412,11801
35412,13350
17159,59908
36651,28594
36651,34991
36651,36649
18293,39303
35280,24154
35280,29648
17387,881
17387,25583
17387,31937
17387,36156
17387,46497
17387,60126
17387,60294
17387,61372
41546,31731
41546,31733
41546,63089
41546,63092
41546,63094
41546,63098
41546,63097
27783,3697
27783,8857
27783,9560
27783,51490
31011,2950
31011,15968
31011,43942
31011,27116
31011,28228
31011,33390
31011,34728
31011,41239
31011,41870
31011,49759
31011,50237
31011,52392
31011,60217
2883,2872
2883,2879
2883,29772
2883,64181
31832,25861
31832,31980
31832,53594
31832,51253
54523,7456
54523,7455
54523,7451
54523,24206
54523,26833
54523,45626
36414,26099
36414,37695
37012,7253
37012,11544
37012,12080
37012,21403
37012,27137
37012,27420
37012,29625
37012,45879
37012,57770
37012,57785
3006,3004
3006,29706
3006,33241
16985,16984
16985,40362
16985,40361
16985,43972
35201,11251
35201,26230
35201,27159
35201,37931
35201,39157
35201,55231
35201,57683
15787,8654
15787,15784
15787,15781
15787,28877
15787,30741
15787,35484
15787,40163
15787,44001
15787,56810
15787,63754
15787,65766
35531,17373
35531,17133
35531,19900
35531,51245
18067,3088
18067,66238
18067,29441
18067,36022
27268,58787
65228,11950
65228,11949
65228,59625
43515,32516
18655,50633
22919,2115
22919,7474
22919,7472
22919,22918
17348,3798
4503,2423
4503,7037
4503,40518
4503,41817
4503,51223
4503,61518
39552,24781
49888,38788
50272,33350
50272,41182
4145,4144
2119,27632
65739,65734
26843,18465
26843,58146
55047,12904
55047,12905
55047,33029
55047,42218
55047,49108
55047,54485
50967,8942
50967,8939
50967,18398
44975,23746
44975,28042
44975,57376
44975,57377
44975,58313
44975,64123
27420,11836
29880,8867
29880,18546
29880,18549
29880,18547
29880,59728
50155,17803
3244,926
3244,930
3244,7065
3244,11583
3244,38869
3244,50185
31353,24216
31353,39247
41155,3060
41155,17375
41155,66414
33474,11099
62641,5821
62641,59746
19562,16398
19562,19561
19562,35472
19562,38965
19562,52134
19562,59624
20060,6697
20060,16219
20060,19634
20060,37908
20060,58770
40466,58659
4475,61570
35462,26199
35462,65158
2685,20382
2685,59968
41179,25539
41179,66380
66104,66103
7057,7052
7057,12793
42558,33070
42558,52134
49868,9440
49868,39400
49868,48550
49868,59744
49868,59745
11587,926
11587,26230
11587,40536
11587,62142
54654,33613
54654,44515
54654,61631
43758,7495
43758,8034
43758,50809
29350,9892
29350,18554
29350,29349
35869,7032
35869,50498
4379,49067
4379,55630
4379,58196
37131,27995
37131,31221
37131,35961
2116,5978
2116,5979
2116,10576
2116,15192
2116,15782
2116,17932
2116,17269
2116,26230
2116,24573
2116,33978
2116,35368
2116,39000
2116,39157
2116,40656
2116,41788
2116,46173
2116,46989
2116,45785
2116,52026
2116,53556
27868,17478
2450,46828
11403,11402
54184,513
54184,18347
54184,18345
54184,24917
54184,24315
54184,32492
54184,41394
54184,45623
54184,45622
54184,54186
54184,58331
54184,58471
69,39160
44248,27051
15911,22027
26217,331
26217,2585
26217,2583
26217,21313
26217,26216
40556,62752
10140,10138
10140,31817
10140,41570
10140,60061
10140,63071
10140,63524
42624,22130
60078,13816
60078,39413
60078,60077
23623,46968
47877,13483
47877,27910
47877,30936
47877,48421
47877,50672
47877,52724
47877,54330
647,2603
647,5019
647,7853
647,21349
647,22241
647,23934
647,35891
647,54279
647,56318
29702,17566
13355,2869
13355,9890
13355,9495
13355,24416
13355,48973
13355,57838
13355,59732
2715,17989
2715,44353
2715,54855
3079,12487
3079,17849
3079,22502
3079,27008
3079,43373
3079,60618
47259,30789
47259,44248
14314,9554
14314,18546
14314,18547
14314,18548
14314,45776
14314,58495
56296,9696
56296,39199
12642,6011
12642,11523
12642,34707
32127,12452
32127,40491
64849,16516
64849,58827
36802,887
36802,890
36802,889
36802,888
36802,30729
36802,31596
36802,36978
36802,36977
36802,38622
36802,55349
36802,56713
36802,56715
36802,57502
36802,60379
46496,34417
35503,43910
35503,62034
6708,2446
13808,8871
13808,18552
13808,29992
13808,59646
48692,17202
48692,29838
48692,30469
25013,26290
65786,4018
61057,2808
61057,13950
52242,3267
52242,23958
52242,27590
52242,34969
52242,34970
52242,56713
52242,56711
52242,65210
52242,65330
43669,17454
43669,17277
43669,35129
43669,48537
43669,57937
43669,59404
26078,6608
26078,26077
22474,37281
22474,38556
22474,38596
38534,17089
13637,60445
53120,12770
53120,9598
53120,18154
53120,33254
53120,52174
53120,56037
53120,61194
59929,9354
59929,20855
49831,23175
49831,24743
49831,39237
49831,49830
57542,37106
48910,10678
48910,9440
48910,39395
48910,41598
48910,53089
48910,61223
48910,61512
24844,14743
24844,28492
25205,12565
63785,41053
63785,46221
22132,1008
22132,3122
22132,5423
22132,5978
22132,5979
22132,21178
22132,26230
22132,39000
22132,39004
22132,41976
22132,47725
22132,61360
54010,36039
33551,18148
33551,18147
33551,46755
52098,10514
31581,11612
31581,25761
31581,31579
31581,62219
46858,24717
46858,27899
13,34216
13,62858
61316,5290
61316,17345
61316,18552
61316,35091
61316,53076
56421,12400
56421,33844
56421,64373
17373,9604
17373,40895
47915,1260
47915,2100
47915,53264
59400,1177
59400,13410
59400,13917
59400,22488
59400,23780
59400,49053
59400,57137
59400,57203
59400,57943
59400,59089
59400,60001
59400,62241
59400,64223
28244,20422
28244,20919
28244,40498
63930,9799
63930,26179
63930,26180
63930,43834
63930,59149
63930,61513
63930,59819
16339,14120
16339,34058
27940,25180
51670,6772
51670,51669
51670,51668
62451,17202
62451,27784
62451,29838
62451,29969
62451,39574
62451,48693
2724,44266
52145,1776
52145,26260
12394,60959
65833,882
65833,5017
65833,8034
65833,14184
65833,22246
65833,22215
65833,22237
65833,26616
65833,38937
65833,40539
65833,49066
65833,50809
65833,51136
65833,66377
65833,66379
65833,58799
65833,58797
65833,59276
65833,59345
65833,61886
65833,65831
65833,65832
65833,65828
53367,37750
53367,56769
12251,24717
47819,2240
47819,13985
47819,38109
47819,59350
57925,12995
57925,15514
57925,23174
57925,24845
57925,25295
57925,36511
57925,42921
57925,47582
57925,53081
57925,57773
57925,59147
57925,59146
64488,2309
64488,32758
64488,44009
25601,2686
25601,25600
25601,47521
25601,56347
29305,9859
29305,29304
29305,59385
29305,59398
29305,63985
63853,14121
63853,14122
63853,44533
10103,10102
10103,18798
10103,36906
17629,14459
17629,17628
17629,37970
17629,45996
17629,61194
17629,61195
41182,59198
40790,29814
42970,29554
48218,10086
48218,10269
48218,36553
61662,49829
61662,49844
26028,26027
26028,47121
17383,19907
17383,21640
17383,23066
17383,23958
17383,33653
17383,36115
17383,62415
17383,62710
52055,52062
53360,65679
10630,3961
8826,65202
42058,11402
42058,16707
42058,41888
40188,5025
40188,6759
40188,50199
63589,38756
30834,17724
30834,25048
30834,25047
30834,53414
42192,61105
38666,17204
8000,2825
8000,8968
8000,8967
8000,9101
8000,14607
8000,14606
8000,34312
8000,40219
45875,1414
45875,30527
45875,33041
45875,46497
45875,46563
45875,66307
45875,60126
45875,63896
1418,18550
1418,25127
1418,40299
1418,54152
1418,56711
1418,64166
9405,20473
9405,58472
3801,3800
64671,14283
64671,24762
64033,5248
60298,22595
36801,9859
36801,15904
36801,16123
36801,21643
36801,26451
36801,40877
36801,42784
36801,53202
36801,59396
36801,64893
24506,18391
24506,24415
24506,59732
8613,7851
8613,54534
32579,8157
32579,15627
32579,18003
32579,38335
32579,41652
32579,55392
32579,57120
32579,57991
26754,48698
37482,4092
37482,9557
37482,14273
37482,24441
37482,30011
37482,39022
37482,39243
37482,39292
37482,39727
37482,39726
37482,48446
13938,13933
40031,34565
58255,290
20922,45850
37348,5101
37348,13079
37348,58638
29037,30389
29037,39303
59271,23953
59403,22569
59403,39300
59403,39745
40815,25844
40815,32701
40815,37611
40815,51904
64584,57607
18212,7851
18212,25992
9401,39199
29532,43008
36210,7433
36210,7434
36210,58159
61723,24206
61723,47380
61723,61722
51123,51122
58912,46610
27105,33671
14998,3497
14998,8887
14998,18496
14998,18497
14998,30334
34862,34861
34862,40345
17370,39468
64890,13794
65795,1596
65795,65794
46592,46591
46592,46590
39932,2446
49858,6733
49858,9859
49858,9598
49858,9597
49858,9599
49858,14459
49858,14458
49858,16123
49858,23744
49858,23824
49858,29393
49858,32878
49858,35049
49858,35048
49858,37939
49858,37970
49858,40004
49858,45003
49858,45001
49858,45002
49858,45996
49858,46656
49858,47252
49858,47863
49858,45806
49858,50910
49858,56832
49858,57926
49858,59147
49858,59148
49858,58491
49858,59317
49858,59553
49858,60335
49858,61194
49858,64148
49858,64388
49858,64391
49858,64149
49858,64389
31194,3267
31194,26801
31194,31192
31194,31193
31194,32058
31194,33255
31194,34970
31194,42127
31194,64101
29675,112
29675,29312
29675,50926
29675,53319
45322,3764
45322,9103
45322,46690
58388,30371
24775,9560
53246,32388
58332,120
58332,17277
58332,18340
58332,18344
58332,64223
60168,9746
60168,23149
60168,39794
60168,46739
60168,62698
60168,65126
60168,65470
58196,24593
58196,48745
58196,59146
58196,59394
58196,59393
6638,7202
6638,16748
24089,3476
21251,24154
60060,45665
60060,50782
60060,59835
15449,6205
42790,24593
42790,34645
42790,47582
12839,15882
12839,56415
61219,1329
61219,20056
61219,33522
61219,39904
746,745
21535,61084
64775,24921
64775,33096
64775,39904
64775,49759
64775,49758
21494,2346
21494,2485
21494,2824
21494,3397
21494,4919
21494,6526
21494,6527
21494,8015
21494,8021
21494,9743
21494,14818
21494,15300
21494,15426
21494,15512
21494,20086
21494,18649
21494,21489
21494,21487
21494,21488
21494,22210
21494,24069
21494,28032
21494,27807
21494,28521
21494,28606
21494,30317
21494,33932
21494,38940
21494,39941
21494,39942
21494,39946
21494,41489
21494,39373
21494,42216
21494,44873
21494,45189
21494,45198
21494,45199
21494,46881
21494,49202
21494,49666
21494,50329
21494,50347
21494,50508
21494,50806
21494,52614
21494,51057
21494,57190
21494,56088
21494,57376
21494,58159
21494,58310
21494,58309
21494,58533
21494,64123
21494,62886
21494,65973
8516,8514
29699,8573
39298,39620
32828,4854
32828,6042
32828,32165
32828,32827
32828,32830
26379,49924
25894,1335
25894,15530
25894,15531
25894,16689
25894,31376
48189,6354
57045,47881
35796,31414
35796,61453
54057,15530
10333,16130
10333,22847
10333,27346
10333,27723
10333,50389
10333,51566
10333,66439
10333,66452
10333,66448
21726,51542
6545,25379
6545,49027
37238,11582
62733,7400
62733,8308
62733,11255
62733,13213
62733,28089
62733,28876
62733,36942
62733,51870
62733,55767
62733,56873
61615,2594
61615,6411
61615,20335
61615,43571
61615,47640
31498,31497
29253,12748
13625,13624
14107,39063
14254,9130
14254,51079
35991,35990
31094,50201
31094,48745
31094,58196
31094,59394
31094,59393
21810,8133
21810,23481
21810,37792
21810,38710
21810,42254
21810,64495
34680,40394
36404,6888
36404,11633
36404,12555
36404,66229
36404,47654
36404,49184
36404,57401
36404,60959
54987,9670
52340,9665
52340,31326
52340,40410
52340,40982
52340,41564
52340,58919
19656,1001
19656,16864
19656,52929
19656,61569
29944,20676
34452,34449
34452,50989
34452,62861
40723,38226
28640,18684
15481,14354
58202,37199
58202,63069
7547,7543
26610,14366
21717,8751
21717,55372
3791,34576
3791,55942
52548,10905
52548,11352
52548,32760
52548,56336
52548,62949
52548,63934
47293,926
47293,16826
47293,18826
47293,35204
64497,56061
7050,51359
51958,44405
64215,48338
29137,15257
29137,29119
29137,29131
29137,29134
29137,32384
29137,42813
29137,43315
23388,37099
23388,44693
19673,19671
19673,18534
19673,20901
19673,24432
19673,24431
19673,26873
19673,39468
19673,43257
19673,50681
19673,50780
59,58
50180,620
50180,16113
50180,28705
50180,35258
50180,50178
50180,52471
39764,3370
39764,20667
26063,9458
26063,57013
60977,13347
60977,17277
60977,25716
60977,24380
60977,28655
60977,31378
60977,32147
60977,41617
60977,42745
60977,42989
60977,42983
60977,45000
60977,44601
60977,49404
60977,48537
60977,54541
60977,55069
60977,55073
60977,57134
60977,57137
60977,57203
60977,60976
25173,10954
25173,16456
25173,16454
25173,27433
25173,35135
25173,36666
25173,43795
25173,51538
25173,51866
25173,56655
38655,10941
38527,18625
38527,42207
30236,9553
24447,239
24447,4303
24447,24446
24447,43256
64672,9670
27760,9560
27760,27757
56406,48292
56406,58540
29907,29906
38763,8809
38763,38761
38763,39848
38763,43641
41613,29876
41613,40507
