Paper_Id,Recency,Spec_P,n_ref,n_cite,degree,Cite_per_paper,Auth_collab,P_index_auth,H_index_auth,CiteScore,Percentile,Percent_Cited,SNIP,SJR
866496,0.0769230769230769,0,0,1,1,1.5833333333333333,22.0,2.3333000000000004,1.6666666666666667,2.68,79.0,72.0,1.2,0.619
866498,0.0769230769230769,1,0,2,2,6.5625,53.0,6.166675,2.5,2.68,79.0,72.0,1.2,0.619
867472,0.0714285714285714,1,1,1,2,1.59375,64.0,2.833325,1.5,5.24,95.0,87.0,2.359,1.628
867473,0.0714285714285714,0,16,2,18,4.378743961352657,68.0,23.694466666666667,3.0,5.24,95.0,87.0,2.359,1.628
867474,0.0714285714285714,1,4,1,5,8.40379403794038,68.0,117.2,9.0,5.24,95.0,87.0,2.359,1.628
867475,0.0714285714285714,1,11,9,20,14.324867724867724,150.0,83.61113333333333,6.333333333333333,5.24,95.0,87.0,2.359,1.628
867476,0.0714285714285714,1,7,5,12,5.45,80.0,6.86668,2.4,5.24,95.0,87.0,2.359,1.628
867477,0.0714285714285714,0,14,1,15,5.55,16.0,15.5,3.5,5.24,95.0,87.0,2.359,1.628
867478,0.0714285714285714,0,9,0,9,0.0,4.0,0.0,0.0,5.24,95.0,87.0,2.359,1.628
867479,0.0714285714285714,1,0,1,1,4.736163522012578,157.0,52.36113333333333,6.0,5.24,95.0,87.0,2.359,1.628
867483,0.0714285714285714,0,1,0,1,4.3,123.0,22.9132,3.5,0.41,23.0,25.0,0.472,0.172
867484,0.0714285714285714,0,0,1,1,1.6707070707070706,67.0,2.9537,2.0,0.41,23.0,25.0,0.472,0.172
867486,0.0714285714285714,0,1,0,1,0.0,2.0,0.0,0.0,0.41,23.0,25.0,0.472,0.172
867489,0.0714285714285714,0,0,1,1,1.4712188969154911,300.0,17.916700000000002,4.333333333333333,0.41,23.0,25.0,0.472,0.172
867490,0.0714285714285714,1,0,1,1,5.482758620689655,75.0,55.43095,5.0,0.41,23.0,25.0,0.472,0.172
867491,0.0714285714285714,0,0,1,1,1.358527131782946,100.0,12.416666666666666,2.6666666666666665,0.41,23.0,25.0,0.472,0.172
867493,0.0714285714285714,0,1,1,2,1.9222222222222225,88.0,5.124066666666667,2.6666666666666665,0.41,23.0,25.0,0.472,0.172
867770,0.0769230769230769,1,0,1,1,2.35,40.0,12.782533333333332,2.6666666666666665,1.68,74.0,54.0,0.85,0.264
867771,0.0769230769230769,0,2,0,2,1.1352272727272728,464.0,13.23235,3.0,1.68,74.0,54.0,0.85,0.264
867772,0.0769230769230769,0,1,1,2,6.961399711399712,268.0,97.5303,5.666666666666667,1.68,74.0,54.0,0.85,0.264
867775,0.0769230769230769,1,0,2,2,3.4916666666666663,38.0,20.90715,4.0,1.68,74.0,54.0,0.85,0.264
867777,0.0769230769230769,0,5,1,6,3.5324675324675323,31.0,237.65,8.0,1.68,74.0,54.0,0.85,0.264
867778,0.0769230769230769,1,5,3,8,3.111038961038961,93.0,42.11785,5.0,1.68,74.0,54.0,0.85,0.264
867779,0.0769230769230769,1,0,2,2,2.524528301886793,327.0,41.8754,6.0,1.68,74.0,54.0,0.85,0.264
867780,0.0769230769230769,1,3,2,5,1.1964270537383743,593.0,11.061075,3.5,1.68,74.0,54.0,0.85,0.264
867825,0.0714285714285714,0,0,3,3,2.0,0.0,8.0,2.0,1.62,85.0,61.0,1.046,0.512
867826,0.0714285714285714,1,0,1,1,0.8,1.0,4.0,2.0,1.62,85.0,61.0,1.046,0.512
867827,0.0714285714285714,1,1,1,2,5.586111111111111,37.0,14.888866666666669,2.6666666666666665,1.62,85.0,61.0,1.046,0.512
867828,0.0714285714285714,0,0,8,8,4.0,6.0,54.0,4.0,1.62,85.0,61.0,1.046,0.512
867831,0.0714285714285714,0,2,3,5,7.0588235294117645,10.0,110.3333,5.0,1.62,85.0,61.0,1.046,0.512
870239,0.0714285714285714,0,5,6,11,7.6923076923076925,15.0,249.6667,10.0,1.62,85.0,61.0,1.046,0.512
870240,0.0714285714285714,0,1,1,2,0.5,0.0,1.0,1.0,1.62,85.0,61.0,1.046,0.512
870242,0.0714285714285714,1,1,0,1,2.3016666666666667,64.0,75.15475,5.0,1.62,85.0,61.0,1.046,0.512
870243,0.0714285714285714,1,0,2,2,2.2,15.0,43.5833,4.0,1.62,85.0,61.0,1.046,0.512
870244,0.0714285714285714,1,0,1,1,4.636363636363637,4.0,18.0,2.0,1.62,85.0,61.0,1.046,0.512
870245,0.0714285714285714,1,0,1,1,4.0,6.0,54.0,4.0,1.62,85.0,61.0,1.046,0.512
870246,0.0714285714285714,1,0,1,1,4.0,0.0,4.0,1.0,1.62,85.0,61.0,1.046,0.512
870247,0.0769230769230769,1,0,4,4,6.631296895852988,604.0,160.38241666666667,6.5,3.63,90.0,67.0,1.806,0.821
870249,0.0769230769230769,1,0,3,3,3.162597402597403,259.0,12.61882,3.6,3.63,90.0,67.0,1.806,0.821
870250,0.0769230769230769,1,3,3,6,6.591836734693878,102.0,35.83335,4.5,3.63,90.0,67.0,1.806,0.821
870251,0.0769230769230769,0,0,1,1,6.8845446950710105,206.0,98.6222,7.0,3.63,90.0,67.0,1.806,0.821
870252,0.0769230769230769,1,1,0,1,2.0921052631578947,62.0,19.825,2.5,3.63,90.0,67.0,1.806,0.821
870253,0.0769230769230769,0,0,1,1,0.75,62.0,2.6833,1.5,3.63,90.0,67.0,1.806,0.821
870255,0.0769230769230769,1,0,4,4,6.459823071479122,671.0,314.10566666666665,10.666666666666666,1.3,56.0,56.0,0.884,0.279
870257,0.0769230769230769,1,1,0,1,6.983568597366066,1544.0,490.25576666666666,17.0,1.3,56.0,56.0,0.884,0.279
870258,0.0769230769230769,0,1,2,3,5.652640273458935,1179.0,131.297175,10.5,1.3,56.0,56.0,0.884,0.279
871026,0.0769230769230769,0,1,4,5,16.413043478260867,27.0,91.0,5.0,5.45,95.0,84.0,2.948,1.133
871028,0.0769230769230769,0,5,0,5,3.2534246575342465,195.0,24.455566666666662,3.6666666666666665,5.45,95.0,84.0,2.948,1.133
871029,0.0769230769230769,1,1,0,1,3.346144636015325,515.0,66.92695,5.75,5.45,95.0,84.0,2.948,1.133
871030,0.0769230769230769,0,4,0,4,1.5992960872079869,727.0,25.78,4.2,5.45,95.0,84.0,2.948,1.133
871031,0.0769230769230769,0,2,2,4,17.59107142857143,155.0,213.81113333333332,7.0,5.45,95.0,84.0,2.948,1.133
871032,0.0769230769230769,1,4,0,4,0.3083333333333333,62.0,1.53238,0.8,5.45,95.0,84.0,2.948,1.133
871066,0.0769230769230769,1,1,0,1,5.976719576719575,62.0,48.78886666666667,3.0,2.09,88.0,72.0,1.478,0.674
871067,0.0769230769230769,0,1,1,2,1.9932795698924728,77.0,16.08335,3.5,2.09,88.0,72.0,1.478,0.674
871068,0.0769230769230769,1,2,2,4,1.4935897435897436,127.0,11.544466666666668,2.333333333333333,2.09,88.0,72.0,1.478,0.674
871070,0.0769230769230769,1,2,2,4,6.475,20.0,38.0,3.0,2.09,88.0,72.0,1.478,0.674
871071,0.0769230769230769,1,0,1,1,0.7166666666666667,42.0,2.4881,1.5,2.09,88.0,72.0,1.478,0.674
871084,0.0769230769230769,1,0,1,1,7.395833333333333,74.0,18.179175,3.0,1.57,59.0,64.0,1.48,0.431
871086,0.0769230769230769,1,0,1,1,0.8333333333333334,9.0,0.3333,1.0,1.57,59.0,64.0,1.48,0.431
871097,0.0769230769230769,0,1,0,1,7.344819305167406,1542.0,370.81785,13.5,1.3,56.0,56.0,0.884,0.279
871098,0.0769230769230769,0,1,1,2,3.170394736842105,220.0,79.95835,7.0,1.3,56.0,56.0,0.884,0.279
871099,0.0769230769230769,1,3,1,4,1.348420888055034,150.0,12.5,3.333333333333333,1.3,56.0,56.0,0.884,0.279
871570,0.0769230769230769,1,1,0,1,2.4,3.0,12.0,2.0,2.18,89.0,68.0,1.508,0.352
871571,0.0769230769230769,0,1,0,1,2.6346153846153846,126.0,45.7917,6.0,2.18,89.0,68.0,1.508,0.352
871573,0.0769230769230769,0,1,0,1,0.8,39.0,2.625,1.5,2.18,89.0,68.0,1.508,0.352
871574,0.0769230769230769,0,0,4,4,13.327742001647945,917.0,799.5461666666666,23.0,2.18,89.0,68.0,1.508,0.352
871575,0.0769230769230769,0,2,0,2,4.892747288327667,332.0,145.84866666666667,7.333333333333333,2.18,89.0,68.0,1.508,0.352
871578,0.0769230769230769,0,2,0,2,3.637037037037037,117.0,23.395233333333334,4.0,2.18,89.0,68.0,1.508,0.352
871579,0.0769230769230769,1,2,3,5,6.363636363636363,29.0,28.8595,6.0,2.18,89.0,68.0,1.508,0.352
872016,0.0769230769230769,1,4,0,4,5.6294685990338165,508.0,290.4277666666667,9.666666666666666,3.76,88.0,76.0,2.251,0.805
872017,0.0769230769230769,0,4,1,5,16.766172146484898,578.0,264.074175,7.25,3.76,88.0,76.0,2.251,0.805
872044,0.0769230769230769,0,0,2,2,8.53191489361702,84.0,159.25,10.0,1.03,43.0,47.0,0.884,0.412
872046,0.0769230769230769,1,2,0,2,8.602388620504563,210.0,258.475,12.0,1.03,43.0,47.0,0.884,0.412
872051,0.0769230769230769,0,0,2,2,3.3522727272727275,58.0,34.7833,5.0,1.03,43.0,47.0,0.884,0.412
872052,0.0769230769230769,0,1,0,1,3.055598086124402,653.0,203.78075,10.0,1.03,43.0,47.0,0.884,0.412
872053,0.0769230769230769,0,1,0,1,2.0732974910394266,348.0,58.78333333333333,5.666666666666667,1.03,43.0,47.0,0.884,0.412
872054,0.0769230769230769,0,1,1,2,9.077586206896552,466.0,204.1726,8.5,1.03,43.0,47.0,0.884,0.412
872056,0.0769230769230769,0,1,0,1,3.1485849056603774,232.0,106.925,7.0,1.03,43.0,47.0,0.884,0.412
872059,0.0769230769230769,0,3,0,3,2.05760120585702,195.0,20.354175,3.25,1.03,43.0,47.0,0.884,0.412
872060,0.0769230769230769,0,5,1,6,5.691239316239316,129.0,69.20316666666668,6.0,1.03,43.0,47.0,0.884,0.412
872061,0.0769230769230769,1,1,1,2,3.49027498323273,372.0,79.39996666666667,7.666666666666667,1.03,43.0,47.0,0.884,0.412
872065,0.0769230769230769,1,1,0,1,4.222222222222222,105.0,62.22543333333332,3.6666666666666665,1.03,43.0,47.0,0.884,0.412
872066,0.0769230769230769,0,5,0,5,1.5166666666666666,31.0,19.0,3.5,1.03,43.0,47.0,0.884,0.412
872087,0.0714285714285714,1,1,0,1,4.224137931034483,235.0,179.25,12.0,4.23,98.0,86.0,2.358,1.628
872088,0.0714285714285714,0,2,0,2,4.309239332096475,176.0,51.65553333333333,6.666666666666667,4.23,98.0,86.0,2.358,1.628
872089,0.0714285714285714,0,2,1,3,2.5,18.0,3.83335,1.5,4.23,98.0,86.0,2.358,1.628
872090,0.0714285714285714,1,3,2,5,6.620192307692308,40.0,51.625,5.5,4.23,98.0,86.0,2.358,1.628
872091,0.0714285714285714,1,3,5,8,4.450191570881226,36.0,57.75,4.0,4.23,98.0,86.0,2.358,1.628
872092,0.0714285714285714,1,3,0,3,12.00111111111111,84.0,129.83333333333334,5.0,4.23,98.0,86.0,2.358,1.628
872093,0.0714285714285714,0,7,6,13,7.988095238095238,20.0,12.222233333333334,2.6666666666666665,4.23,98.0,86.0,2.358,1.628
872094,0.0714285714285714,1,5,5,10,4.829268292682927,39.0,97.1,7.0,4.23,98.0,86.0,2.358,1.628
872095,0.0769230769230769,0,0,1,1,6.071428571428571,18.0,25.75,2.0,4.65,99.0,83.0,2.16,1.656
872096,0.0769230769230769,0,2,0,2,1.7953216374269003,217.0,36.3083,5.0,4.65,99.0,83.0,2.16,1.656
872097,0.0769230769230769,1,3,1,4,2.880952380952381,59.0,59.4167,6.0,4.65,99.0,83.0,2.16,1.656
872099,0.0769230769230769,1,4,6,10,5.733333333333333,55.0,24.38886666666667,4.666666666666667,4.65,99.0,83.0,2.16,1.656
872100,0.0769230769230769,1,1,1,2,3.750606060606061,113.0,15.904175,3.75,4.65,99.0,83.0,2.16,1.656
872101,0.0769230769230769,1,4,3,7,4.761609907120743,53.0,70.33335,7.0,4.65,99.0,83.0,2.16,1.656
872102,0.0769230769230769,1,3,0,3,2.833333333333333,5.0,3.5,1.0,4.65,99.0,83.0,2.16,1.656
872104,0.0769230769230769,0,0,2,2,3.015151515151515,79.0,14.866666666666667,3.333333333333333,4.65,99.0,83.0,2.16,1.656
872105,0.0769230769230769,1,5,0,5,9.435714285714283,173.0,92.31826666666667,8.333333333333334,4.65,99.0,83.0,2.16,1.656
872106,0.0769230769230769,1,4,0,4,2.244639376218324,53.0,9.277766666666666,3.0,4.65,99.0,83.0,2.16,1.656
872107,0.0769230769230769,1,3,4,7,14.272727272727272,34.0,163.1833,8.0,4.65,99.0,83.0,2.16,1.656
872330,0.0769230769230769,0,1,0,1,1.14701805424831,268.0,6.224975000000001,2.75,1.03,43.0,47.0,0.884,0.412
872331,0.0769230769230769,0,2,0,2,0.991919191919192,76.0,12.3889,2.6666666666666665,1.03,43.0,47.0,0.884,0.412
872334,0.0769230769230769,1,2,0,2,8.2,57.0,104.3333,8.0,1.03,43.0,47.0,0.884,0.412
872335,0.0769230769230769,0,0,1,1,1.696969696969697,80.0,78.0167,5.0,1.03,43.0,47.0,0.884,0.412
872336,0.0769230769230769,1,1,0,1,2.4,0.0,24.0,3.0,1.03,43.0,47.0,0.884,0.412
872799,0.0714285714285714,1,0,1,1,3.3665223665223665,98.0,19.6905,3.333333333333333,0.84,33.0,46.0,0.481,0.279
872801,0.0714285714285714,1,0,1,1,1.5837962962962964,342.0,20.768266666666666,4.666666666666667,0.84,33.0,46.0,0.481,0.279
872999,0.0769230769230769,0,0,1,1,0.6142503872938655,499.0,6.25666,2.4,1.74,63.0,65.0,1.106,0.481
873000,0.0769230769230769,0,0,1,1,2.9048208280961347,776.0,127.69673333333331,8.333333333333334,1.74,63.0,65.0,1.106,0.481
873001,0.0769230769230769,1,1,0,1,0.3901785714285714,128.0,3.079175,1.25,1.74,63.0,65.0,1.106,0.481
873002,0.0769230769230769,0,2,0,2,0.8829787234042553,70.0,24.88335,2.5,1.74,63.0,65.0,1.106,0.481
873055,0.0769230769230769,1,1,0,1,5.13031914893617,257.0,109.11013333333334,7.333333333333333,3.86,89.0,70.0,2.332,0.864
873056,0.0769230769230769,0,3,3,6,12.130308197549576,740.0,335.18574,13.0,3.86,89.0,70.0,2.332,0.864
873057,0.0769230769230769,1,1,4,5,34.53171482249287,651.0,605.796725,15.0,3.86,89.0,70.0,2.332,0.864
873059,0.0769230769230769,0,0,1,1,5.405913978494623,259.0,144.79585,8.0,3.86,89.0,70.0,2.332,0.864
873470,0.0769230769230769,1,0,1,1,1.478125,241.0,28.1167,4.5,1.03,43.0,47.0,0.884,0.412
873471,0.0769230769230769,0,1,0,1,2.375,5.0,10.5,3.0,1.03,43.0,47.0,0.884,0.412
873472,0.0769230769230769,0,1,1,2,5.253731343283582,297.0,237.8869,13.0,1.03,43.0,47.0,0.884,0.412
873604,0.0769230769230769,0,1,2,3,4.838815789473684,46.0,58.83335,6.0,3.2,83.0,76.0,1.868,0.472
873605,0.0769230769230769,1,0,1,1,2.5,7.0,1.75,1.5,3.2,83.0,76.0,1.868,0.472
873607,0.0769230769230769,0,0,2,2,14.729658385093169,569.0,304.242275,10.5,3.2,83.0,76.0,1.868,0.472
873608,0.0769230769230769,1,1,4,5,1.8951882477128783,284.0,14.970825,3.25,3.2,83.0,76.0,1.868,0.472
873609,0.0769230769230769,0,6,7,13,3.9926739926739927,279.0,50.4889,7.0,3.2,83.0,76.0,1.868,0.472
873612,0.0769230769230769,1,1,0,1,2.6006410256410253,143.0,56.48333333333334,4.666666666666667,3.2,83.0,76.0,1.868,0.472
873613,0.0769230769230769,0,1,2,3,4.81377151799687,208.0,45.136533333333325,4.666666666666667,3.2,83.0,76.0,1.868,0.472
873717,0.0769230769230769,0,0,3,3,5.166666666666667,4.0,31.0,2.0,5.24,95.0,87.0,2.359,1.628
873718,0.0769230769230769,0,8,5,13,7.228571428571428,24.0,30.33335,5.0,5.24,95.0,87.0,2.359,1.628
873719,0.0769230769230769,1,19,3,22,8.760233918128655,107.0,34.0476,4.666666666666667,5.24,95.0,87.0,2.359,1.628
873720,0.0769230769230769,1,9,2,11,6.24120082815735,232.0,104.474,9.5,5.24,95.0,87.0,2.359,1.628
873721,0.0769230769230769,1,3,4,7,3.1296296296296298,30.0,5.955566666666667,2.6666666666666665,5.24,95.0,87.0,2.359,1.628
873722,0.0769230769230769,1,13,6,19,19.691666666666663,55.0,158.83335,9.5,5.24,95.0,87.0,2.359,1.628
873723,0.0769230769230769,1,15,0,15,5.944444444444445,57.0,46.0,5.5,5.24,95.0,87.0,2.359,1.628
873724,0.0769230769230769,1,8,0,8,5.184210526315789,28.0,45.66665,3.5,5.24,95.0,87.0,2.359,1.628
873725,0.0769230769230769,1,9,4,13,15.461309523809524,121.0,181.54165,10.5,5.24,95.0,87.0,2.359,1.628
873726,0.0769230769230769,1,4,13,17,13.268939393939393,44.0,30.444466666666667,3.333333333333333,5.24,95.0,87.0,2.359,1.628
873727,0.0769230769230769,1,7,3,10,8.211059907834102,838.0,238.53175,13.75,5.24,95.0,87.0,2.359,1.628
873728,0.0769230769230769,1,9,3,12,8.130208333333334,34.0,120.83335,6.5,5.24,95.0,87.0,2.359,1.628
873729,0.0769230769230769,0,7,1,8,1.5,0.0,3.0,1.0,5.24,95.0,87.0,2.359,1.628
873730,0.0769230769230769,0,3,0,3,0.0,3.0,0.0,0.0,5.24,95.0,87.0,2.359,1.628
873731,0.0769230769230769,0,8,4,12,3.111111111111111,17.0,3.1666666666666665,2.0,5.24,95.0,87.0,2.359,1.628
873732,0.0769230769230769,1,24,5,29,4.153846153846154,41.0,7.8333,2.333333333333333,5.24,95.0,87.0,2.359,1.628
873733,0.0769230769230769,1,6,2,8,9.6,24.0,13.666666666666666,1.3333333333333333,5.24,95.0,87.0,2.359,1.628
873778,0.0769230769230769,0,3,0,3,4.739832535885167,303.0,93.45793333333334,8.0,1.19,54.0,46.0,1.135,0.504
873784,0.0769230769230769,0,1,0,1,10.62962962962963,135.0,120.0621,10.0,1.19,54.0,46.0,1.135,0.504
873785,0.0769230769230769,1,2,2,4,74.58762886597938,56.0,5454.3667,28.0,1.19,54.0,46.0,1.135,0.504
873786,0.0769230769230769,0,2,1,3,3.3602830188679245,506.0,186.89285,10.0,1.19,54.0,46.0,1.135,0.504
873795,0.0714285714285714,1,0,3,3,4.1762013729977125,863.0,215.8484,9.0,0.95,80.0,44.0,0.744,0.332
873796,0.0714285714285714,0,6,0,6,10.378487391073202,868.0,206.99286666666669,8.333333333333334,0.95,80.0,44.0,0.744,0.332
873797,0.0714285714285714,1,2,0,2,5.8249510014215895,325.0,154.10556666666665,9.333333333333334,0.95,80.0,44.0,0.744,0.332
873798,0.0714285714285714,0,1,0,1,2.5294117647058822,30.0,14.4167,4.0,0.95,80.0,44.0,0.744,0.332
873799,0.0714285714285714,1,0,1,1,3.764302059496568,853.0,316.0226,12.0,0.95,80.0,44.0,0.744,0.332
873801,0.0714285714285714,1,1,1,2,2.105691056910569,242.0,87.96665,6.0,0.95,80.0,44.0,0.744,0.332
873819,0.0714285714285714,1,3,14,17,10.267480272463336,282.0,84.75715,6.75,4.65,99.0,83.0,2.16,1.656
873820,0.0714285714285714,1,2,1,3,5.821390374331551,1197.0,486.0521,16.5,4.65,99.0,83.0,2.16,1.656
873821,0.0714285714285714,1,1,1,2,2.0,2.0,1.0,1.0,4.65,99.0,83.0,2.16,1.656
873822,0.0714285714285714,1,2,5,7,4.497845417236662,138.0,40.0,3.5,4.65,99.0,83.0,2.16,1.656
873823,0.0714285714285714,1,3,14,17,12.642693350010424,439.0,178.3302666666667,12.333333333333334,4.65,99.0,83.0,2.16,1.656
873824,0.0714285714285714,1,2,10,12,24.463768115942027,48.0,103.43335,5.0,4.65,99.0,83.0,2.16,1.656
873826,0.0714285714285714,0,4,3,7,5.242773892773893,373.0,55.914375,6.5,4.65,99.0,83.0,2.16,1.656
873827,0.0714285714285714,1,2,4,6,5.257285003553661,171.0,80.82026666666667,5.666666666666667,4.65,99.0,83.0,2.16,1.656
873829,0.0714285714285714,0,0,2,2,3.4952380952380957,313.0,40.694433333333336,5.333333333333333,4.65,99.0,83.0,2.16,1.656
873831,0.0714285714285714,0,7,5,12,8.334280303030303,133.0,58.208325,5.25,4.65,99.0,83.0,2.16,1.656
873832,0.0714285714285714,1,0,2,2,15.925925925925926,72.0,47.522200000000005,4.0,4.65,99.0,83.0,2.16,1.656
873833,0.0714285714285714,1,0,2,2,6.3,8.0,11.0,2.0,4.65,99.0,83.0,2.16,1.656
873834,0.0714285714285714,1,3,1,4,5.37037037037037,15.0,6.166666666666667,2.0,4.65,99.0,83.0,2.16,1.656
874863,0.0769230769230769,0,1,1,2,3.284090909090909,70.0,15.55,3.0,3.2,83.0,76.0,1.868,0.472
874865,0.0769230769230769,0,1,0,1,0.5,37.0,2.194433333333333,0.6666666666666666,3.2,83.0,76.0,1.868,0.472
874867,0.0769230769230769,1,1,0,1,3.219927160053211,634.0,57.54615,6.5,3.2,83.0,76.0,1.868,0.472
874869,0.0769230769230769,1,1,1,2,2.856463360288683,557.0,37.03952,4.6,3.2,83.0,76.0,1.868,0.472
874872,0.0769230769230769,1,0,2,2,3.607661290322581,198.0,20.5375,5.0,3.2,83.0,76.0,1.868,0.472
874874,0.0769230769230769,0,2,0,2,3.347407089356424,237.0,156.8707,7.333333333333333,3.2,83.0,76.0,1.868,0.472
875146,0.0769230769230769,0,1,0,1,2.8157894736842106,49.0,12.325,3.0,1.03,43.0,47.0,0.884,0.412
875147,0.0769230769230769,0,1,1,2,3.3095238095238093,58.0,63.2857,5.0,1.03,43.0,47.0,0.884,0.412
875151,0.0769230769230769,1,1,0,1,11.286324786324789,424.0,308.9917,16.5,1.03,43.0,47.0,0.884,0.412
875152,0.0769230769230769,1,1,0,1,16.07336956521739,434.0,567.0149,20.0,1.03,43.0,47.0,0.884,0.412
875154,0.0769230769230769,0,2,0,2,4.694444444444445,31.0,120.4167,7.0,1.03,43.0,47.0,0.884,0.412
875157,0.0769230769230769,0,1,0,1,7.375706214689266,318.0,72.88955,7.75,1.03,43.0,47.0,0.884,0.412
875160,0.0769230769230769,0,1,2,3,0.625,5.0,5.0,2.0,1.03,43.0,47.0,0.884,0.412
875181,0.0769230769230769,0,1,0,1,0.7872222222222222,141.0,9.594450000000002,1.6666666666666667,3.2,83.0,76.0,1.868,0.472
875183,0.0769230769230769,0,1,5,6,3.5638198997429824,644.0,54.236875,7.25,3.2,83.0,76.0,1.868,0.472
875184,0.0769230769230769,0,2,1,3,3.4193693693693694,180.0,120.1333,7.5,3.2,83.0,76.0,1.868,0.472
875186,0.0769230769230769,0,2,1,3,1.5595238095238095,20.0,11.25,2.0,3.2,83.0,76.0,1.868,0.472
875187,0.0769230769230769,1,1,0,1,3.6714285714285713,145.0,110.4167,7.0,3.2,83.0,76.0,1.868,0.472
875188,0.0769230769230769,0,1,0,1,1.8201550387596896,124.0,8.07334,2.2,3.2,83.0,76.0,1.868,0.472
875189,0.0769230769230769,0,0,2,2,6.7062378167641326,404.0,136.62936666666667,8.333333333333334,3.2,83.0,76.0,1.868,0.472
875547,0.0769230769230769,0,6,0,6,2.4,16.0,21.3333,4.0,1.19,54.0,46.0,1.135,0.504
875549,0.0769230769230769,1,1,1,2,6.146716254396587,332.0,127.76666666666664,10.666666666666666,1.19,54.0,46.0,1.135,0.504
875561,0.0769230769230769,1,2,0,2,1.9696969696969695,37.0,5.8722,2.0,5.24,95.0,87.0,2.359,1.628
875562,0.0769230769230769,0,9,3,12,12.296703296703296,28.0,76.91665,5.0,5.24,95.0,87.0,2.359,1.628
875563,0.0769230769230769,1,8,3,11,4.330555555555556,80.0,50.19446666666666,5.333333333333333,5.24,95.0,87.0,2.359,1.628
875564,0.0769230769230769,0,2,1,3,6.184210526315789,28.0,31.95835,4.0,5.24,95.0,87.0,2.359,1.628
875565,0.0769230769230769,1,15,11,26,8.457407407407407,88.0,50.9,4.666666666666667,5.24,95.0,87.0,2.359,1.628
875566,0.0769230769230769,0,5,0,5,2.2222222222222223,3.0,15.0,4.0,5.24,95.0,87.0,2.359,1.628
875567,0.0769230769230769,1,13,3,16,11.643684210526317,224.0,179.25,8.0,5.24,95.0,87.0,2.359,1.628
875568,0.0769230769230769,1,20,6,26,23.008333333333333,56.0,37.5125,2.25,5.24,95.0,87.0,2.359,1.628
875569,0.0769230769230769,1,8,2,10,6.966666666666667,19.0,36.5,4.0,5.24,95.0,87.0,2.359,1.628
875570,0.0769230769230769,1,9,1,10,21.730952380952385,69.0,142.47220000000002,5.0,5.24,95.0,87.0,2.359,1.628
875571,0.0769230769230769,1,11,3,14,4.535714285714286,35.0,8.8889,3.333333333333333,5.24,95.0,87.0,2.359,1.628
875629,0.0769230769230769,1,1,0,1,1.9196428571428568,262.0,44.1595,5.5,2.03,72.0,63.0,1.021,0.336
875630,0.0769230769230769,1,2,0,2,11.51923076923077,74.0,32.125,5.0,2.03,72.0,63.0,1.021,0.336
875632,0.0769230769230769,1,2,0,2,0.0,18.0,0.0,0.0,2.03,72.0,63.0,1.021,0.336
875633,0.0769230769230769,1,1,1,2,30.982797518330518,437.0,380.4205,12.333333333333334,2.03,72.0,63.0,1.021,0.336
875634,0.0769230769230769,1,1,0,1,5.1532821824381925,179.0,139.1222,6.666666666666667,2.03,72.0,63.0,1.021,0.336
875636,0.0769230769230769,0,8,0,8,0.0,0.0,0.0,0.0,2.03,72.0,63.0,1.021,0.336
875637,0.0769230769230769,0,1,0,1,3.865761689291101,166.0,47.25955,6.0,2.03,72.0,63.0,1.021,0.336
876552,0.0769230769230769,1,0,1,1,7.556899934597776,312.0,446.3777666666667,9.666666666666666,1.44,56.0,54.0,1.38,0.94
877422,0.0769230769230769,1,2,9,11,5.203785325382421,420.0,281.2583,12.0,1.79,85.0,68.0,1.229,0.439
877424,0.0769230769230769,0,2,0,2,5.666666666666667,2.0,9.0,1.0,1.79,85.0,68.0,1.229,0.439
877425,0.0769230769230769,1,1,1,2,5.549450549450549,27.0,32.91665,5.5,1.79,85.0,68.0,1.229,0.439
877461,0.0769230769230769,1,0,1,1,3.8620689655172415,81.0,30.6024,6.0,1.68,74.0,54.0,0.85,0.264
877464,0.0769230769230769,1,0,1,1,0.75,3.0,0.5,1.0,1.68,74.0,54.0,0.85,0.264
877510,0.0769230769230769,1,0,1,1,1.0061728395061726,82.0,5.328533333333334,2.333333333333333,3.63,90.0,67.0,1.806,0.821
877512,0.0769230769230769,0,0,4,4,5.487179487179487,38.0,17.475,3.5,3.63,90.0,67.0,1.806,0.821
877513,0.0769230769230769,1,0,1,1,5.907590759075907,265.0,130.68215,7.5,3.63,90.0,67.0,1.806,0.821
877514,0.0769230769230769,0,0,2,2,3.375511875511876,107.0,13.66665,3.25,3.63,90.0,67.0,1.806,0.821
877515,0.0769230769230769,1,0,2,2,2.1875,58.0,42.1833,4.0,3.63,90.0,67.0,1.806,0.821
877518,0.0769230769230769,0,0,1,1,2.8,4.0,12.0,3.0,0.46,19.0,28.0,0.98,0.353
877519,0.0769230769230769,1,0,1,1,0.875,20.0,7.5,2.5,0.46,19.0,28.0,0.98,0.353
877520,0.0769230769230769,1,0,1,1,2.28125,70.0,24.9833,3.0,0.46,19.0,28.0,0.98,0.353
877521,0.0769230769230769,0,0,2,2,2.8030434782608693,99.0,45.0833,5.0,0.46,19.0,28.0,0.98,0.353
